,info,habs,m2,floor,price,elevator,exterior,neigh,type
1145,"Ático en calle d'Enric Granados, L'Antiga Esquerra de l'Eixample, Barcelona",3,90.0,5.0,1430000,True,True,L'Antiga Esquerra de l'Eixample,Ático
1146,"Piso en calle de Balmes, Sant Gervasi - Galvany, Barcelona",6,274.0,2.0,1190000,True,True,Sant Gervasi - Galvany,Piso
1147,"Piso en paseo de la Bonanova, Sant Gervasi - La Bonanova, Barcelona",6,492.0,1.0,4000000,True,True,Sant Gervasi - La Bonanova,Piso
1148,"Ático en calle de Mallorca, La Dreta de l'Eixample, Barcelona",1,126.0,6.0,850000,True,True,La Dreta de l'Eixample,Ático
1149,"Piso en calle de Ríos Rosas, 13, El Putxet i el Farró, Barcelona",4,120.0,,449000,False,False,El Putxet i el Farró,Piso
1150,"Ático en calle de Requesens, 5, El Raval, Barcelona",1,38.0,5.0,130000,False,False,El Raval,Ático
1151,"Piso en calle de Bilbao, El Poblenou, Barcelona",4,105.0,2.0,485000,True,True,El Poblenou,Piso
1152,"Piso en calle de Ganduxer, Sant Gervasi - La Bonanova, Barcelona",5,200.0,2.0,1350000,True,True,Sant Gervasi - La Bonanova,Piso
1153,"Piso en paralelo, Sant Antoni, Barcelona",4,98.0,2.0,406000,True,True,Sant Antoni,Piso
1154,"Piso en AV MADRID, Sants - Badal, Barcelona",3,120.0,6.0,463000,True,True,Sants - Badal,Piso
1155,"Piso en Provençals del Poblenou, Barcelona",3,71.0,1.0,188000,True,True,Provençals del Poblenou,Piso
1156,"Ático en Verdun, Barcelona",3,68.0,4.0,147500,False,False,Verdun,Ático
1157,"Piso en Provençals del Poblenou, Barcelona",3,71.0,1.0,188000,True,True,Provençals del Poblenou,Piso
1158,"Piso en Les Corts, Barcelona",2,50.0,1.0,200000,True,False,Les Corts,Piso
1159,"Piso en calle de Ramon Turró, La Vila Olímpica del Poblenou, Barcelona",2,91.0,1.0,520000,True,True,La Vila Olímpica del Poblenou,Piso
1160,"Dúplex en calle de Sant Joan de Malta, Provençals del Poblenou, Barcelona",3,105.0,,695000,True,False,Provençals del Poblenou,Dúplex
1161,"Piso en calle de la Diputació, L'Antiga Esquerra de l'Eixample, Barcelona",3,108.0,2.0,409000,True,True,L'Antiga Esquerra de l'Eixample,Piso
1162,"Piso en calle de l'Alcalde de Móstoles, 47, El Baix Guinardó, Barcelona",3,80.0,4.0,265000,True,True,El Baix Guinardó,Piso
1163,"Piso en calle Samsó, Vila de Gràcia, Barcelona",3,72.0,1.0,245000,False,False,Vila de Gràcia,Piso
1164,"Piso en Mallorca-Viladomat, La Nova Esquerra de l'Eixample, Barcelona",3,75.0,6.0,265000,True,True,La Nova Esquerra de l'Eixample,Piso
1165,"Piso en ronda de Sant Pere, La Dreta de l'Eixample, Barcelona",5,183.0,4.0,699000,True,True,La Dreta de l'Eixample,Piso
1166,"Piso en calle de Puigcerdà, La Verneda i la Pau, Barcelona",3,92.0,4.0,210000,True,True,La Verneda i la Pau,Piso
1167,"Piso en marques de barbera, El Raval, Barcelona",1,50.0,2.0,185000,False,True,El Raval,Piso
1168,"Piso en Les Corts, Barcelona",3,86.0,1.0,310000,True,False,Les Corts,Piso
1169,"Piso en Hostafrancs, Barcelona",4,88.0,5.0,295000,True,False,Hostafrancs,Piso
1170,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",1,54.0,3.0,225000,False,False,Sant Pere - Santa Caterina i la Ribera,Piso
1171,"Piso en Vila de Gràcia, Barcelona",2,202.0,,770000,False,False,Vila de Gràcia,Piso
1172,"Piso en La Font de la Guatlla, Barcelona",3,76.0,2.0,460000,True,True,La Font de la Guatlla,Piso
1173,"Piso en La Maternitat i Sant Ramon, Barcelona",2,67.0,2.0,416000,True,True,La Maternitat i Sant Ramon,Piso
1174,"Piso en Sant Martí de Provençals, Barcelona",3,83.0,3.0,259000,True,True,Sant Martí de Provençals,Piso
1175,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",2,80.0,3.0,630000,True,True,L'Antiga Esquerra de l'Eixample,Piso
1176,"Piso en El Raval, Barcelona",5,111.0,1.0,480000,True,False,El Raval,Piso
1177,"Piso en El Raval, Barcelona",4,206.0,1.0,600000,True,True,El Raval,Piso
1178,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",3,103.0,,399000,True,False,Sant Pere - Santa Caterina i la Ribera,Piso
1179,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",2,148.0,,1325000,True,False,L'Antiga Esquerra de l'Eixample,Piso
1180,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",2,148.0,2.0,1275000,True,True,L'Antiga Esquerra de l'Eixample,Piso
1181,"Piso en La Nova Esquerra de l'Eixample, Barcelona",3,89.0,6.0,350000,True,False,La Nova Esquerra de l'Eixample,Piso
1182,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",3,131.0,1.0,970000,True,True,Sant Pere - Santa Caterina i la Ribera,Piso
1183,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",2,148.0,1.0,1200000,True,True,L'Antiga Esquerra de l'Eixample,Piso
1184,"Piso en La Dreta de l'Eixample, Barcelona",2,81.0,,535000,True,False,La Dreta de l'Eixample,Piso
1185,"Piso en El Raval, Barcelona",3,77.0,4.0,149000,False,True,El Raval,Piso
1186,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",3,60.0,5.0,237000,False,True,Sant Pere - Santa Caterina i la Ribera,Piso
1187,"Piso en La Nova Esquerra de l'Eixample, Barcelona",2,116.0,2.0,450000,True,True,La Nova Esquerra de l'Eixample,Piso
1188,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",3,131.0,2.0,1025000,True,True,Sant Pere - Santa Caterina i la Ribera,Piso
1189,"Piso en Sant Antoni, Barcelona",2,98.0,3.0,420000,True,False,Sant Antoni,Piso
1190,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",3,131.0,3.0,1145000,True,True,Sant Pere - Santa Caterina i la Ribera,Piso
1191,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",3,131.0,4.0,1145000,True,True,Sant Pere - Santa Caterina i la Ribera,Piso
1192,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",3,78.0,,330000,True,False,L'Antiga Esquerra de l'Eixample,Piso
1193,"Piso en El Gòtic, Barcelona",3,132.0,2.0,575000,True,True,El Gòtic,Piso
1194,"Piso en El Gòtic, Barcelona",3,241.0,,1690000,True,False,El Gòtic,Piso
1195,"Piso en El Gòtic, Barcelona",3,183.0,1.0,1115000,True,True,El Gòtic,Piso
1196,"Piso en Pedralbes, Barcelona",3,117.0,4.0,495000,True,True,Pedralbes,Piso
1197,"Piso en Pedralbes, Barcelona",5,285.0,4.0,2000000,True,True,Pedralbes,Piso
1198,"Piso en La Marina del Port, Barcelona",3,73.0,3.0,210000,True,True,La Marina del Port,Piso
1199,"Piso en Sants, Barcelona",4,149.0,6.0,590000,True,True,Sants,Piso
1200,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona",2,77.0,3.0,295000,True,True,El Poble Sec - Parc de Montjuïc,Piso
1201,"Piso en Provençals del Poblenou, Barcelona",4,79.0,4.0,195000,True,True,Provençals del Poblenou,Piso
1202,"Piso en La Sagrada Família, Barcelona",3,80.0,5.0,349000,True,True,La Sagrada Família,Piso
1203,"Piso en Gran Via de les Corts Catalanes, La Nova Esquerra de l'Eixample, Barcelona",3,152.0,4.0,550000,True,True,La Nova Esquerra de l'Eixample,Piso
1204,"Piso en travesía de Gràcia, El Baix Guinardó, Barcelona",2,69.0,2.0,270000,True,True,El Baix Guinardó,Piso
1205,"Piso en calle dels Vigatans, Sant Pere - Santa Caterina i la Ribera, Barcelona",1,72.0,1.0,275000,False,True,Sant Pere - Santa Caterina i la Ribera,Piso
1206,"Piso en calle del Comte Borrell, La Nova Esquerra de l'Eixample, Barcelona",2,72.0,1.0,360000,True,True,La Nova Esquerra de l'Eixample,Piso
1207,"Piso en calle de Radas, El Poble Sec - Parc de Montjuïc, Barcelona",2,69.0,4.0,228000,False,True,El Poble Sec - Parc de Montjuïc,Piso
1208,"Piso en calle de Ausias March, El Fort Pienc, Barcelona",3,87.0,1.0,395000,True,True,El Fort Pienc,Piso
1209,"Ático en calle del Dos de Maig, El Camp de l'Arpa del Clot, Barcelona",3,90.0,7.0,765000,True,True,El Camp de l'Arpa del Clot,Ático
1210,"Piso en La Sagrera, Barcelona",2,97.0,,360000,True,False,La Sagrera,Piso
1211,"Piso en calle de Joan Güell, Les Corts, Barcelona",4,144.0,2.0,670000,True,True,Les Corts,Piso
1212,"Piso en rambla de Catalunya, 3, La Dreta de l'Eixample, Barcelona",3,290.0,,2450000,True,True,La Dreta de l'Eixample,Piso
1213,"Ático en calle de Sant Isidre, El Poble Sec - Parc de Montjuïc, Barcelona",2,60.0,5.0,260000,True,True,El Poble Sec - Parc de Montjuïc,Ático
1214,"Piso en calle de Nicaragua, 75, Les Corts, Barcelona",2,185.0,5.0,1600000,True,True,Les Corts,Piso
1215,"Chalet en El Camp de l'Arpa del Clot, Barcelona",3,300.0,,1450000,False,False,El Camp de l'Arpa del Clot,Chalet
1216,"Piso en industria, El Camp d'En Grassot i Gràcia Nova, Barcelona",3,92.0,6.0,385000,True,True,El Camp d'En Grassot i Gràcia Nova,Piso
1217,"Piso en calle d'Aragó, La Sagrada Família, Barcelona",4,87.0,4.0,354000,True,True,La Sagrada Família,Piso
1218,"Piso en calle del Parlament, Sant Antoni, Barcelona",2,54.0,6.0,185000,False,True,Sant Antoni,Piso
1219,"Piso en calle de Ruiz de Padrón, El Camp de l'Arpa del Clot, Barcelona",3,75.0,,230000,True,False,El Camp de l'Arpa del Clot,Piso
1220,"Piso en calle d'Andrade, La Verneda i la Pau, Barcelona",4,80.0,10.0,230000,True,True,La Verneda i la Pau,Piso
1221,"Piso en ANDRADE, La Verneda i la Pau, Barcelona",4,100.0,6.0,269900,True,True,La Verneda i la Pau,Piso
1222,"Piso en calle del Paraguai, Provençals del Poblenou, Barcelona",3,71.0,1.0,188000,True,True,Provençals del Poblenou,Piso
1223,"Piso en calle de Rodrigo Caro, Les Roquetes, Barcelona",3,105.0,1.0,240000,False,True,Les Roquetes,Piso
1224,"Piso en calle del Consell de Cent, La Nova Esquerra de l'Eixample, Barcelona",3,140.0,7.0,675000,True,True,La Nova Esquerra de l'Eixample,Piso
1225,"Piso en calle de Bailèn, El Camp d'En Grassot i Gràcia Nova, Barcelona",3,77.0,1.0,385000,True,True,El Camp d'En Grassot i Gràcia Nova,Piso
1226,"Piso en Sant Gervasi - Galvany, Barcelona",3,120.0,1.0,430000,True,False,Sant Gervasi - Galvany,Piso
1227,"Piso en Les Tres Torres, Barcelona",3,118.0,2.0,795000,True,True,Les Tres Torres,Piso
1228,"Piso en Pedralbes, Barcelona",5,280.0,6.0,2500000,True,True,Pedralbes,Piso
1229,"Ático en El Clot, Barcelona",3,114.0,5.0,465000,True,True,El Clot,Ático
1230,"Piso en El Raval, Barcelona",2,81.0,2.0,440000,False,True,El Raval,Piso
1231,"Piso en Sant Gervasi - Galvany, Barcelona",4,280.0,,2750000,True,False,Sant Gervasi - Galvany,Piso
1232,"Piso en El Gòtic, Barcelona",2,219.0,1.0,1280000,True,True,El Gòtic,Piso
1233,"Chalet en El Putxet i el Farró, Barcelona",4,323.0,,1890000,False,False,El Putxet i el Farró,Chalet
1234,"Piso en Vila de Gràcia, Barcelona",2,85.0,3.0,410000,False,True,Vila de Gràcia,Piso
1235,"Piso en El Putxet i el Farró, Barcelona",5,210.0,1.0,1090000,True,True,El Putxet i el Farró,Piso
1236,"Piso en El Gòtic, Barcelona",2,103.0,1.0,680000,True,True,El Gòtic,Piso
1237,"Piso en El Fort Pienc, Barcelona",2,73.0,5.0,390000,True,False,El Fort Pienc,Piso
1238,"Piso en calle de Calàbria, La Nova Esquerra de l'Eixample, Barcelona",1,82.0,1.0,260000,True,True,La Nova Esquerra de l'Eixample,Piso
1239,"Piso en calle de Sant Pere Mitjà, Sant Pere - Santa Caterina i la Ribera, Barcelona",3,86.0,1.0,270000,False,True,Sant Pere - Santa Caterina i la Ribera,Piso
1240,"Piso en El Gòtic, Barcelona",3,78.0,4.0,266000,False,True,El Gòtic,Piso
1241,"Piso en calle de Bailèn, La Dreta de l'Eixample, Barcelona",4,145.0,6.0,760000,True,True,La Dreta de l'Eixample,Piso
1242,"Piso en calle de Josep Anselm Clavé, El Gòtic, Barcelona",2,134.0,,449000,True,False,El Gòtic,Piso
1243,"Piso en calle de la Florida, La Prosperitat, Barcelona",3,62.0,1.0,139000,False,True,La Prosperitat,Piso
1244,"Piso en calle de Florència, El Guinardó, Barcelona",2,71.0,3.0,260000,True,True,El Guinardó,Piso
1245,"Piso en calle Sicilia, El Fort Pienc, Barcelona",3,100.0,3.0,469000,True,True,El Fort Pienc,Piso
1246,"Piso en via Favència, Canyelles, Barcelona",3,96.0,12.0,215000,True,True,Canyelles,Piso
1247,"Piso en calle de Sant Pere Mitjà, Sant Pere - Santa Caterina i la Ribera, Barcelona",3,81.0,1.0,225000,False,True,Sant Pere - Santa Caterina i la Ribera,Piso
1248,"Piso en Gran Via de les Corts Catalanes, La Verneda i la Pau, Barcelona",4,76.0,3.0,169000,True,True,La Verneda i la Pau,Piso
1249,"Piso en calle Mallorca, El Clot, Barcelona",2,45.0,2.0,209000,True,True,El Clot,Piso
1250,"Piso en calle de Menorca, La Verneda i la Pau, Barcelona",3,70.0,5.0,178000,True,True,La Verneda i la Pau,Piso
1251,"Piso en calle de Còrsega, El Camp d'En Grassot i Gràcia Nova, Barcelona",4,117.0,3.0,495000,False,True,El Camp d'En Grassot i Gràcia Nova,Piso
1252,"Piso en avenida del Paral·lel, 38, El Raval, Barcelona",3,63.0,6.0,235000,True,True,El Raval,Piso
1253,"Piso en calle de las Navas de Tolosa, 361, Navas, Barcelona",4,93.0,2.0,329000,True,True,Navas,Piso
1254,"Piso en avenida Diputación, La Dreta de l'Eixample, Barcelona",4,117.0,1.0,280000,True,True,La Dreta de l'Eixample,Piso
1255,"Piso en calle de Vila i Vilà, 31, El Poble Sec - Parc de Montjuïc, Barcelona",4,100.0,5.0,300000,True,True,El Poble Sec - Parc de Montjuïc,Piso
1256,"Piso en calle de la Diputació, La Nova Esquerra de l'Eixample, Barcelona",2,112.0,,550000,True,True,La Nova Esquerra de l'Eixample,Piso
1257,"Piso en Gran Via de les Corts Catalanes, 316, La Font de la Guatlla, Barcelona",4,93.0,6.0,335000,True,True,La Font de la Guatlla,Piso
1258,"Piso en calle de Sepúlveda, 103, Sant Antoni, Barcelona",3,61.0,4.0,299000,True,True,Sant Antoni,Piso
1259,"Piso en calle Escocia, 75, Vilapicina i la Torre Llobeta, Barcelona",3,83.0,3.0,418200,True,True,Vilapicina i la Torre Llobeta,Piso
1260,"Piso en calle de Gresolet, 17, Sarrià, Barcelona",3,85.0,1.0,445000,True,True,Sarrià,Piso
1261,"Piso en calle de Galileu, Les Corts, Barcelona",3,85.0,1.0,380000,True,True,Les Corts,Piso
1262,"Piso en calle de Tamarit, 77, El Poble Sec - Parc de Montjuïc, Barcelona",3,69.0,,310000,True,False,El Poble Sec - Parc de Montjuïc,Piso
1263,"Piso en calle de Concepción Arenal, 67, El Congrés i els Indians, Barcelona",3,69.0,1.0,259000,False,True,El Congrés i els Indians,Piso
1264,"Piso en calle d'Elkano, 53, El Poble Sec - Parc de Montjuïc, Barcelona",4,112.0,1.0,379000,True,True,El Poble Sec - Parc de Montjuïc,Piso
1265,"Piso en calle de la Mare de Déu del Pilar, 8, Sant Pere - Santa Caterina i la Ribera, Barcelona",2,63.0,,240000,False,True,Sant Pere - Santa Caterina i la Ribera,Piso
1266,"Piso en paseo de Garcia Fària, 79, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",4,170.0,6.0,1796000,True,True,Diagonal Mar i el Front Marítim del Poblenou,Piso
1267,"Piso en avenida de Roma, La Nova Esquerra de l'Eixample, Barcelona",2,91.0,1.0,375000,True,True,La Nova Esquerra de l'Eixample,Piso
1268,"Piso en calle de Sardenya, El Parc i la Llacuna del Poblenou, Barcelona",2,62.0,1.0,390000,True,True,El Parc i la Llacuna del Poblenou,Piso
1269,"Piso en calle de Sardenya, El Parc i la Llacuna del Poblenou, Barcelona",1,64.0,1.0,400000,True,True,El Parc i la Llacuna del Poblenou,Piso
1270,"Piso en rambla de Catalunya, La Dreta de l'Eixample, Barcelona",6,237.0,,1800000,True,True,La Dreta de l'Eixample,Piso
1271,"Piso en paseo de Gràcia, La Dreta de l'Eixample, Barcelona",3,200.0,5.0,1950000,True,True,La Dreta de l'Eixample,Piso
1272,"Piso en calle de Balmes, L'Antiga Esquerra de l'Eixample, Barcelona",3,134.0,3.0,890000,True,True,L'Antiga Esquerra de l'Eixample,Piso
1273,"Piso en avenida de Josep Tarradellas, La Nova Esquerra de l'Eixample, Barcelona",3,87.0,4.0,385000,True,True,La Nova Esquerra de l'Eixample,Piso
1274,"Piso en calle de Casp, La Dreta de l'Eixample, Barcelona",3,114.0,,1650000,True,True,La Dreta de l'Eixample,Piso
1275,"Piso en calle de Muntaner, L'Antiga Esquerra de l'Eixample, Barcelona",3,110.0,3.0,695000,True,True,L'Antiga Esquerra de l'Eixample,Piso
1276,"Piso en calle de Pujades, El Poblenou, Barcelona",3,84.0,6.0,365000,True,True,El Poblenou,Piso
1277,"Casa o chalet independiente en Passatge de Montornès, Vallcarca i els Penitents, Barcelona",7,420.0,,1050000,False,False,Vallcarca i els Penitents,Casa
1278,"Piso en rambla de Catalunya, La Dreta de l'Eixample, Barcelona",7,259.0,6.0,2450000,True,True,La Dreta de l'Eixample,Piso
1279,"Piso en calle de Provença, La Dreta de l'Eixample, Barcelona",4,475.0,3.0,5000000,True,True,La Dreta de l'Eixample,Piso
1280,"Piso en avenida de Madrid, Sants - Badal, Barcelona",4,77.0,5.0,295000,True,True,Sants - Badal,Piso
1281,"Piso en calle de la Diputació, L'Antiga Esquerra de l'Eixample, Barcelona",2,148.0,,1325000,True,True,L'Antiga Esquerra de l'Eixample,Piso
1282,"Piso en calle de Balmes, El Putxet i el Farró, Barcelona",6,257.0,6.0,1250000,True,True,El Putxet i el Farró,Piso
1283,"Piso en via Laietana, Sant Pere - Santa Caterina i la Ribera, Barcelona",4,269.0,,1290000,True,True,Sant Pere - Santa Caterina i la Ribera,Piso
1284,"Piso en calle de Mallorca, La Dreta de l'Eixample, Barcelona",7,336.0,4.0,1150000,True,True,La Dreta de l'Eixample,Piso
1285,"Piso en ronda de la Universitat, La Dreta de l'Eixample, Barcelona",3,120.0,2.0,660000,True,True,La Dreta de l'Eixample,Piso
1286,"Piso en calle de Lepant, La Sagrada Família, Barcelona",3,94.0,2.0,439000,True,True,La Sagrada Família,Piso
1287,"Piso en Gran Via de les Corts Catalanes, Sant Antoni, Barcelona",3,120.0,,650000,True,True,Sant Antoni,Piso
1288,"Ático en via Augusta, Sant Gervasi - Galvany, Barcelona",6,406.0,5.0,2700000,True,True,Sant Gervasi - Galvany,Ático
1289,"Ático en calle de la Marina, El Fort Pienc, Barcelona",5,164.0,7.0,690000,True,True,El Fort Pienc,Ático
